gamma_ps_inv,r_nm,eta,mean_trapping_time_ps
4.257894736842105,3.9473684210526314,0.8432419413751246,9.280716740795386
8.465789473684211,3.9473684210526314,0.8688247235862938,9.02613602356908
12.673684210526316,3.9473684210526314,0.872914085853454,9.000889330538861
16.88157894736842,3.9473684210526314,0.8690773205474422,9.063661735368118
21.089473684210528,3.9473684210526314,0.8591746678840753,9.189644551719566
25.29736842105263,3.9473684210526314,0.8447914967848936,9.352421706842822
29.505263157894735,3.9473684210526314,0.8274607380286784,9.5299535410476
33.71315789473684,3.9473684210526314,0.8084576862272213,9.707393127794706
37.921052631578945,3.9473684210526314,0.7887793540052546,9.876248132649266
42.12894736842105,3.9473684210526314,0.7691147753476021,10.032071314972194
46.33684210526315,3.9473684210526314,0.7499455500187806,10.173648933973421
50.54473684210526,3.9473684210526314,0.731565435554449,10.301160049288466
54.752631578947366,3.9473684210526314,0.7141391819678606,10.415530082070592
58.960526315789465,3.9473684210526314,0.6977439453505564,10.517963266100635
63.16842105263157,3.9473684210526314,0.6823916485396282,10.60981833811092
67.37631578947368,3.9473684210526314,0.6680627662522491,10.692296084168682
71.58421052631579,3.9473684210526314,0.6547125561218654,10.766541935028958
75.7921052631579,3.9473684210526314,0.6422837408081056,10.833579594580998
80.0,3.9473684210526314,0.6307148697709076,10.894288629711216
0.05,4.157894736842105,0.48381054223767944,11.296372033946398
4.257894736842105,4.157894736842105,0.7808154007686825,9.903601720318923
8.465789473684211,4.157894736842105,0.8080100926533904,9.711225599548694
12.673684210526316,4.157894736842105,0.8121367264995716,9.697732942034092
16.88157894736842,4.157894736842105,0.8074464696963259,9.752551292485625
21.089473684210528,4.157894736842105,0.7960586920301457,9.855717050787213
25.29736842105263,4.157894736842105,0.7800540422256869,9.98634919799918
29.505263157894735,4.157894736842105,0.7613637997740677,10.127308236687512
33.71315789473684,4.157894736842105,0.7414737301273711,10.266551272099525
37.921052631578945,4.157894736842105,0.7214403251457084,10.397680531122706
42.12894736842105,4.157894736842105,0.701949328195264,10.518159515787394
46.33684210526315,4.157894736842105,0.6833902166235328,10.626905449094068
50.54473684210526,4.157894736842105,0.665970248434967,10.724354356725208
54.752631578947366,4.157894736842105,0.649760421248033,10.811469054642172
58.960526315789465,4.157894736842105,0.6347649520915004,10.889220608361763
63.16842105263157,4.157894736842105,0.6209318184451837,10.958764865737136
67.37631578947368,4.157894736842105,0.6081937775972428,11.021049286326244
71.58421052631579,4.157894736842105,0.5964657868605487,11.07703253326614
75.7921052631579,4.157894736842105,0.5856640548799051,11.127500116912419
80.0,4.157894736842105,0.5757066148568966,11.17313865580276
0.05,4.368421052631579,0.45759511640945955,11.45278952351679
4.257894736842105,4.368421052631579,0.718391837233451,10.384437383688418
8.465789473684211,4.368421052631579,0.7449779345965792,10.241576457053892
12.673684210526316,4.368421052631579,0.7488260970717509,10.235898560776144
16.88157894736842,4.368421052631579,0.743769693029926,10.281812250400113
21.089473684210528,4.368421052631579,0.7320297429292634,10.364037739795405
25.29736842105263,4.368421052631579,0.7159233509991054,10.466579234539568
29.505263157894735,4.368421052631579,0.6975295280553787,10.575992379096524
33.71315789473684,4.368421052631579,0.6783918236183896,10.683481104066368
37.921052631578945,4.368421052631579,0.65951905780758,10.784310670590123
42.12894736842105,4.368421052631579,0.6415031128207948,10.876446529864927
46.33684210526315,4.368421052631579,0.6246453066520294,10.959449093052436
50.54473684210526,4.368421052631579,0.6090635453306604,11.033687806496655
54.752631578947366,4.368421052631579,0.5947655176582725,11.099896420965708
58.960526315789465,4.368421052631579,0.5816979742557709,11.158919678501777
63.16842105263157,4.368421052631579,0.5697727957316583,11.211607333663276
67.37631578947368,4.368421052631579,0.5588982605289533,11.258856624812207
71.58421052631579,4.368421052631579,0.5489720365079592,11.301241236000672
75.7921052631579,4.368421052631579,0.5399007166506077,11.339420203050283
80.0,4.368421052631579,0.5315965563658784,11.373925505217867
0.05,4.578947368421052,0.43786563442957793,11.571170485480202
4.257894736842105,4.578947368421052,0.6605427935258381,10.750139100235726
8.465789473684211,4.578947368421052,0.6850654420774169,10.644762740293336
12.673684210526316,4.578947368421052,0.688472416900374,10.64384506310145
16.88157894736842,4.578947368421052,0.6834784468388637,10.681620982346937
21.089473684210528,4.578947368421052,0.6722408447643498,10.746254905974217
25.29736842105263,4.578947368421052,0.6570937653458757,10.825672198316198
29.505263157894735,4.578947368421052,0.6400867613264476,10.910083417888298
33.71315789473684,4.578947368421052,0.6226824946453806,10.99259904591933
